ID_PRODUCTO;CLAVE_LADA_CLIENTE;CONTACTO;CONTACTO_EFECTIVO;INTENCION_COMPRA;DURACION_LLAMADA;INICIO_LLAMADA;FIN_LLAMADA;PROPENSION_CLIENTE;GENERO_ASESOR;FECHA_NACIMIENTO_ASESOR;JORNADAS;ANTIGUEDAD_ASESOR;GENERO_CLIENTE;EDAD_CLIENTE;FECHA_ANTIGUEDAD_CLIENTE;NUMERO_PRODUCTOS;NIVEL_RENTA
TDC;552;SI;SI;NO;0:01:21;31/03/2020 14:03;31/03/2020 14:04;MUY ALTA;-1;1/01/2020;19;0;F;26;13/10/2016;3;RENTA_ALTA
TDC;662;SI;SI;NO;0:00:48;31/03/2020 14:20;31/03/2020 14:21;SIN PROPENSIÓN;M;1/01/1999;27;3;M;28;5/07/2017;3;RENTA_MEDIA_ALTA
TDC;461;SI;SI;NO;0:00:43;26/05/2020 12:01;26/05/2020 12:02;MEDIA ALTA;H;1/01/2000;42;5;M;33;28/03/2007;3;RENTA_MEDIA_ALTA
TDC;551;SI;SI;NO;0:01:11;26/05/2020 13:06;26/05/2020 13:07;MUY ALTA;M;1/01/1998;23;42;F;36;17/07/2014;3;RENTA_ALTA
TDC;477;SI;SI;NO;0:04:20;26/05/2020 12:10;26/05/2020 12:15;MEDIA ALTA;H;1/01/1964;39;78;F;39;27/11/2004;3;RENTA_ALTA
TDC;553;SI;SI;SI;0:07:10;26/05/2020 11:24;26/05/2020 11:31;MUY ALTA;M;1/01/1983;48;18;F;25;22/01/2015;4;RENTA_ALTA
TDC;449;SI;SI;NO;0:01:03;26/05/2020 11:25;26/05/2020 11:26;MUY ALTA;M;1/01/1996;37;54;F;39;9/08/2004;4;RENTA_MEDIA_ALTA
TDC;993;SI;SI;NO;0:02:40;1/04/2020 9:09;1/04/2020 9:11;MUY ALTA;M;1/01/1975;43;66;F;48;15/03/2018;2;RENTA_ALTA
TDC;551;SI;SI;NO;0:02:18;26/05/2020 15:38;26/05/2020 15:40;MUY ALTA;M;1/01/1997;40;54;F;30;28/11/2008;4;RENTA_MEDIA_BAJA
TDC;555;SI;SI;NO;0:01:07;26/05/2020 12:43;26/05/2020 12:44;MUY ALTA;H;1/01/2001;50;5;F;28;25/09/2013;4;RENTA_MEDIA_ALTA
TDC;551;SI;SI;NO;0:01:14;26/05/2020 13:03;26/05/2020 13:04;SIN PROPENSIÓN;M;1/01/1981;39;30;M;30;24/09/2018;3;RENTA_MEDIA_ALTA
TDC;868;SI;SI;SI;0:13:08;26/05/2020 14:20;26/05/2020 14:33;MEDIA ALTA;M;1/01/1975;35;42;M;48;10/02/2011;4;RENTA_ALTA
TDC;662;SI;SI;NO;0:00:55;2/04/2020 14:27;2/04/2020 14:28;ALTA;M;1/01/1996;20;3;M;47;15/05/2018;2;RENTA_ALTA
TDC;988;SI;SI;NO;0:07:31;28/05/2020 16:53;28/05/2020 17:01;SIN PROPENSIÓN;H;1/01/1989;47;42;F;42;24/12/2018;2;RENTA_MEDIA_BAJA
TDC;553;SI;SI;NO;0:01:14;29/05/2020 10:31;29/05/2020 10:33;ALTA;M;1/01/1996;33;66;F;43;19/09/2016;2;RENTA_MEDIA_BAJA
TDC;967;SI;SI;NO;0:01:09;28/05/2020 15:12;28/05/2020 15:13;ALTA;M;1/01/1994;38;42;F;47;4/06/2004;5;RENTA_MUY_ALTA
TDC;899;SI;SI;NO;0:01:13;22/05/2020 16:04;22/05/2020 16:05;MUY ALTA;M;1/01/1991;33;127;M;36;7/02/2013;4;RENTA_ALTA
TDC;614;SI;SI;NO;0:03:37;30/03/2020 14:20;30/03/2020 14:24;MUY ALTA;M;1/01/2001;17;3;F;55;1/04/2003;3;RENTA_ALTA
TDC;559;SI;SI;NO;0:01:13;22/05/2020 12:52;22/05/2020 12:53;MEDIA ALTA;H;1/01/1991;2;54;M;47;5/12/2002;3;RENTA_MUY_ALTA
TDC;555;SI;SI;NO;0:05:49;22/05/2020 11:08;22/05/2020 11:14;MEDIA ALTA;M;1/01/1995;32;42;F;56;13/01/2011;2;RENTA_MEDIA_BAJA
TDC;831;SI;SI;NO;0:00:21;30/03/2020 11:30;30/03/2020 11:31;MEDIA ALTA;M;1/01/1979;41;152;M;28;8/06/2011;3;RENTA_MEDIA_ALTA
TDC;557;SI;SI;NO;0:02:14;30/03/2020 14:09;30/03/2020 14:11;SIN PROPENSIÓN;M;1/01/1987;28;78;M;40;11/05/2017;2;RENTA_ALTA
TDC;614;SI;SI;NO;0:04:55;22/05/2020 14:19;22/05/2020 14:24;MUY ALTA;H;1/01/2000;29;3;M;43;12/07/2018;3;RENTA_MEDIA_ALTA
TDC;871;SI;SI;NO;0:00:38;22/05/2020 14:59;22/05/2020 14:59;ALTA;M;1/01/1985;26;164;F;38;6/04/2004;6;RENTA_MUY_ALTA
TDC;297;SI;SI;NO;0:01:10;30/03/2020 10:50;30/03/2020 10:51;MUY ALTA;M;1/01/1999;26;42;F;46;12/09/2019;2;RENTA_MEDIA_BAJA
TDC;553;SI;SI;NO;0:00:35;28/03/2020 14:38;28/03/2020 14:39;MEDIA BAJA;M;1/01/1965;41;30;M;60;3/08/1992;3;RENTA_ALTA
TDC;331;SI;SI;NO;0:00:42;30/03/2020 15:15;30/03/2020 15:16;MUY ALTA;H;1/01/2000;29;3;F;28;14/03/2016;3;RENTA_ALTA
TDC;554;SI;SI;NO;0:01:21;30/03/2020 15:16;30/03/2020 15:17;MUY ALTA;H;1/01/1992;53;5;F;34;13/06/2013;4;RENTA_MEDIA_ALTA
TDC;222;SI;SI;NO;0:00:42;28/05/2020 14:04;28/05/2020 14:05;MEDIA BAJA;M;1/01/1995;34;66;F;46;14/12/2012;1;RENTA_MEDIA_ALTA
TDC;333;SI;SI;NO;0:00:38;2/04/2020 9:34;2/04/2020 9:34;ALTA;M;1/01/1977;37;30;M;42;8/01/2004;3;RENTA_ALTA
TDC;553;SI;SI;NO;0:00:22;28/05/2020 10:50;28/05/2020 10:50;ALTA;H;1/01/1992;45;5;M;50;30/10/2018;3;RENTA_MEDIA_ALTA
TDC;492;SI;SI;NO;0:02:57;28/05/2020 10:59;28/05/2020 11:02;MUY ALTA;M;1/01/2020;23;0;M;29;6/06/2007;2;RENTA_MEDIA_BAJA
TDC;331;SI;SI;NO;0:00:42;2/04/2020 9:55;2/04/2020 9:56;SIN PROPENSIÓN;H;1/01/1997;40;30;M;41;6/09/2019;2;RENTA_MEDIA_ALTA
TDC;554;SI;SI;NO;0:00:33;2/04/2020 9:56;2/04/2020 9:57;MUY ALTA;M;1/01/1992;13;3;F;57;27/09/2019;2;RENTA_MEDIA_ALTA
TDC;777;SI;SI;NO;0:00:45;2/04/2020 9:56;2/04/2020 9:57;MUY ALTA;-1;1/01/2020;19;0;F;37;11/09/2019;2;RENTA_MEDIA_ALTA
TDC;771;SI;SI;NO;0:00:00;19/03/2020 13:49;19/03/2020 13:49;ALTA;M;1/01/1970;39;42;M;40;28/01/2003;3;RENTA_ALTA
TDC;614;SI;SI;NO;0:00:37;19/03/2020 13:50;19/03/2020 13:50;ALTA;M;1/01/1984;40;139;M;42;12/11/2001;2;RENTA_MEDIA_ALTA
TDC;555;SI;SI;NO;0:00:42;2/04/2020 13:09;2/04/2020 13:09;MUY ALTA;M;1/01/1992;40;42;M;56;14/03/2019;1;RENTA_MEDIA_BAJA
TDC;321;SI;SI;NO;0:00:49;30/05/2020 10:54;30/05/2020 10:55;ALTA;M;1/01/1997;36;30;F;56;31/07/2014;3;RENTA_MEDIA_BAJA
TDC;552;SI;SI;NO;0:01:32;30/05/2020 12:16;30/05/2020 12:18;MUY ALTA;M;1/01/1996;33;66;M;29;21/04/2017;6;RENTA_MEDIA_ALTA
TDC;772;SI;SI;NO;0:00:47;1/06/2020 10:28;1/06/2020 10:29;MUY ALTA;M;1/01/1994;37;42;F;45;1/10/2014;3;RENTA_MUY_ALTA
TDC;415;SI;SI;NO;0:00:21;3/04/2020 13:22;3/04/2020 13:22;MUY ALTA;M;1/01/1993;41;5;F;30;17/10/2009;2;RENTA_MEDIA_ALTA
TDC;246;SI;SI;NO;0:00:28;1/06/2020 11:49;1/06/2020 11:50;MUY ALTA;H;1/01/1964;39;78;M;43;30/05/2008;2;RENTA_ALTA
TDC;556;SI;SI;NO;0:00:06;1/06/2020 12:10;1/06/2020 12:10;MUY ALTA;M;1/01/1993;36;91;F;32;2/05/2017;2;RENTA_MUY_ALTA
TDC;492;SI;SI;NO;0:03:45;3/04/2020 11:08;3/04/2020 11:12;ALTA;M;1/01/1974;44;18;M;28;12/07/2010;4;RENTA_MEDIA_ALTA
TDC;555;SI;SI;NO;0:00:50;3/04/2020 13:26;3/04/2020 13:26;ALTA;H;1/01/1998;44;30;M;32;3/03/2017;2;RENTA_MUY_ALTA
TDC;614;SI;SI;NO;0:00:28;20/03/2020 10:02;20/03/2020 10:02;MUY ALTA;M;1/01/1990;45;5;M;41;9/08/2019;2;RENTA_MEDIA_ALTA
TDC;445;SI;SI;NO;0:00:40;3/04/2020 16:14;3/04/2020 16:15;SIN PROPENSIÓN;M;1/01/2001;28;3;M;30;19/12/2017;2;RENTA_MEDIA_ALTA
TDC;614;SI;SI;NO;0:00:56;3/04/2020 14:55;3/04/2020 14:56;MUY ALTA;H;1/01/2001;23;3;F;27;28/05/2014;3;RENTA_ALTA
TDC;771;SI;SI;NO;0:00:44;3/04/2020 13:36;3/04/2020 13:37;ALTA;M;1/01/1997;36;44;F;30;7/06/2011;2;RENTA_MEDIA_BAJA
TDC;614;SI;SI;NO;0:00:46;20/03/2020 11:38;20/03/2020 11:39;MUY ALTA;M;1/01/2000;49;18;M;47;19/09/2016;3;RENTA_MEDIA_ALTA
TDC;331;SI;SI;NO;0:00:27;7/05/2020 16:21;7/05/2020 16:21;ALTA;M;1/01/2000;49;18;F;53;1/06/2005;3;RENTA_MEDIA_ALTA
TDC;558;SI;SI;NO;0:05:29;8/05/2020 10:57;8/05/2020 11:02;MUY ALTA;-1;1/01/2020;22;0;M;24;21/04/2009;2;RENTA_BAJA
TDC;552;SI;SI;NO;0:03:22;11/05/2020 12:14;11/05/2020 12:18;SIN PROPENSIÓN;H;1/01/1999;29;42;F;30;15/04/2012;5;RENTA_MEDIA_ALTA
TDC;556;SI;SI;SI;0:06:17;11/05/2020 11:27;11/05/2020 11:33;SIN PROPENSIÓN;M;1/01/1995;39;78;M;30;31/05/2018;3;RENTA_ALTA
TDC;664;SI;SI;NO;0:07:19;8/05/2020 14:42;8/05/2020 14:49;ALTA;M;1/01/1973;45;78;F;53;3/02/2013;2;RENTA_MEDIA_BAJA
TDC;555;SI;SI;NO;0:00:47;4/06/2020 13:14;4/06/2020 13:15;MEDIA BAJA;H;1/01/1984;26;3;F;52;13/11/2000;2;RENTA_MEDIA_ALTA
TDC;551;SI;SI;NO;0:00:45;4/06/2020 13:22;4/06/2020 13:23;MEDIA BAJA;H;1/01/2000;29;3;F;45;15/02/2005;3;RENTA_MEDIA_ALTA
TDC;551;SI;SI;NO;0:07:57;8/05/2020 15:25;8/05/2020 15:33;MEDIA ALTA;-1;1/01/2020;35;0;M;58;6/01/2011;2;RENTA_BAJA
TDC;449;SI;SI;NO;0:01:57;8/05/2020 10:09;8/05/2020 10:11;MEDIA ALTA;M;1/01/1997;40;54;M;47;3/10/1997;2;RENTA_MEDIA_ALTA
TDC;331;SI;SI;NO;0:01:08;30/03/2020 9:58;30/03/2020 9:59;MUY ALTA;M;1/01/1988;52;157;M;33;28/09/2016;2;RENTA_MEDIA_ALTA
TDC;553;SI;SI;NO;0:00:26;22/05/2020 10:07;22/05/2020 10:07;SIN PROPENSIÓN;-1;1/01/2020;19;0;F;25;29/08/2019;2;RENTA_MEDIA_ALTA
TDC;331;SI;SI;NO;0:00:33;30/03/2020 9:37;30/03/2020 9:38;MEDIA ALTA;M;1/01/1978;59;9;F;37;15/08/2007;3;RENTA_MUY_ALTA
TDC;452;SI;SI;SI;0:06:06;21/05/2020 14:53;21/05/2020 14:59;MUY ALTA;M;1/01/1977;37;30;M;28;26/09/2011;1;RENTA_ALTA
TDC;222;SI;SI;NO;0:00:56;1/04/2020 11:53;1/04/2020 11:54;ALTA;H;1/01/1997;40;30;F;27;18/12/2007;3;RENTA_MEDIA_BAJA
TDC;644;SI;SI;NO;0:00:31;1/04/2020 13:45;1/04/2020 13:46;ALTA;M;1/01/1995;27;3;M;30;17/06/2010;4;RENTA_MEDIA_BAJA
TDC;552;SI;SI;NO;0:00:29;1/04/2020 10:27;1/04/2020 10:27;MEDIA BAJA;M;1/01/1995;34;66;F;54;3/05/1995;3;RENTA_ALTA
TDC;551;SI;SI;NO;0:00:23;26/05/2020 17:53;26/05/2020 17:53;ALTA;H;1/01/2000;31;30;M;41;28/11/2012;4;RENTA_ALTA
TDC;553;SI;SI;NO;0:00:35;1/04/2020 9:46;1/04/2020 9:47;MUY ALTA;-1;1/01/2020;19;0;F;42;28/01/2005;2;RENTA_MEDIA_ALTA
TDC;963;SI;SI;NO;0:01:31;27/05/2020 10:15;27/05/2020 10:16;ALTA;M;1/01/1993;34;30;F;55;25/01/2017;1;RENTA_MEDIA_BAJA
TDC;664;SI;SI;NO;0:03:04;27/05/2020 10:15;27/05/2020 10:18;SIN PROPENSIÓN;M;1/01/1994;33;66;M;38;14/11/2019;3;RENTA_MUY_ALTA
TDC;933;SI;SI;NO;0:00:29;27/05/2020 10:30;27/05/2020 10:30;MEDIA ALTA;M;1/01/1999;27;3;F;37;11/11/2002;3;RENTA_MEDIA_BAJA
TDC;552;SI;SI;NO;0:00:47;1/04/2020 13:07;1/04/2020 13:08;ALTA;M;1/01/1993;41;5;M;33;11/09/2012;3;RENTA_MUY_ALTA
TDC;449;SI;SI;NO;0:00:53;1/04/2020 13:09;1/04/2020 13:10;ALTA;M;1/01/2001;28;3;F;40;3/10/2017;2;RENTA_MEDIA_ALTA
TDC;614;SI;SI;NO;0:00:34;26/05/2020 14:25;26/05/2020 14:25;ALTA;M;1/01/1995;41;30;M;30;5/01/2010;3;RENTA_ALTA
TDC;554;SI;SI;NO;0:00:45;26/05/2020 16:15;26/05/2020 16:16;MEDIA ALTA;H;1/01/1992;45;5;M;45;23/12/2016;2;RENTA_MUY_ALTA
TDC;555;SI;SI;NO;0:00:37;27/05/2020 9:25;27/05/2020 9:25;MEDIA BAJA;M;1/01/1994;41;91;M;43;5/06/2009;3;RENTA_MEDIA_ALTA
TDC;553;SI;SI;NO;0:04:02;2/04/2020 12:35;2/04/2020 12:39;ALTA;M;1/01/1998;55;16;M;49;1/10/2001;2;RENTA_MEDIA_BAJA
TDC;228;SI;SI;NO;0:01:23;2/04/2020 12:36;2/04/2020 12:37;ALTA;H;1/01/1984;26;3;M;37;20/01/2016;2;RENTA_MEDIA_BAJA
TDC;552;SI;SI;NO;0:00:26;19/03/2020 13:39;19/03/2020 13:39;MUY ALTA;H;1/01/1998;35;18;F;53;25/09/1999;4;RENTA_MUY_ALTA
TDC;554;SI;SI;NO;0:00:30;2/04/2020 16:55;2/04/2020 16:55;MUY ALTA;M;1/01/1995;41;30;F;58;15/09/2016;3;RENTA_MUY_ALTA
TDC;844;SI;SI;NO;0:01:01;2/04/2020 15:27;2/04/2020 15:28;ALTA;-1;1/01/2020;36;0;M;39;25/04/2007;3;RENTA_MUY_ALTA
TDC;614;SI;SI;NO;0:01:30;2/04/2020 15:30;2/04/2020 15:31;MUY ALTA;M;1/01/1996;42;54;F;37;31/12/2004;2;RENTA_ALTA
TDC;722;SI;SI;NO;0:00:22;3/04/2020 10:46;3/04/2020 10:47;MUY ALTA;M;1/01/1990;45;5;F;58;1/11/2017;2;RENTA_MEDIA_ALTA
TDC;551;SI;SI;SI;0:12:27;19/03/2020 16:04;19/03/2020 16:17;ALTA;M;1/01/1994;29;42;F;45;11/09/2009;2;RENTA_MEDIA_BAJA
TDC;311;SI;SI;NO;0:00:44;3/04/2020 11:00;3/04/2020 11:00;ALTA;-1;1/01/2020;18;0;M;32;26/11/2007;4;RENTA_MUY_ALTA
TDC;348;SI;SI;NO;0:00:48;3/04/2020 10:35;3/04/2020 10:35;ALTA;M;1/01/2000;46;18;F;31;22/08/2017;2;RENTA_MEDIA_BAJA
TDC;333;SI;SI;NO;0:01:25;29/05/2020 12:33;29/05/2020 12:35;ALTA;M;1/01/1994;38;42;M;33;17/07/2017;2;RENTA_MEDIA_BAJA
TDC;246;SI;SI;NO;0:01:00;29/05/2020 12:33;29/05/2020 12:34;MEDIA ALTA;M;1/01/1986;19;66;M;46;31/05/2010;2;RENTA_MEDIA_ALTA
TDC;311;SI;SI;NO;0:00:52;3/04/2020 10:13;3/04/2020 10:14;MEDIA ALTA;M;1/01/1990;32;66;F;40;18/04/2000;2;RENTA_MEDIA_ALTA
TDC;671;SI;SI;NO;0:02:19;29/05/2020 14:00;29/05/2020 14:02;MEDIA ALTA;H;1/01/1992;53;5;M;37;26/05/2008;4;RENTA_ALTA
TDC;771;SI;SI;NO;0:00:32;2/06/2020 13:17;2/06/2020 13:18;MEDIA BAJA;H;1/01/2001;23;3;M;43;27/03/2001;1;RENTA_ALTA
TDC;951;SI;SI;NO;0:00:54;2/06/2020 13:37;2/06/2020 13:38;MUY ALTA;M;1/01/1974;44;18;M;54;12/03/2019;2;RENTA_MUY_ALTA
TDC;811;SI;SI;NO;0:00:38;2/06/2020 15:05;2/06/2020 15:06;MEDIA BAJA;M;1/01/1990;39;42;M;58;16/01/1997;2;RENTA_ALTA
TDC;331;SI;SI;SI;0:41:50;2/06/2020 15:33;2/06/2020 16:15;MEDIA BAJA;M;1/01/1975;43;66;F;53;14/10/1996;3;RENTA_ALTA
TDC;664;SI;SI;NO;0:00:21;5/05/2020 12:59;5/05/2020 13:00;ALTA;M;1/01/1993;42;66;M;47;29/11/2013;3;RENTA_MEDIA_BAJA
TDC;272;SI;SI;NO;0:01:06;20/03/2020 15:18;20/03/2020 15:19;MUY ALTA;M;1/01/1996;42;54;F;26;3/05/2013;2;RENTA_MEDIA_BAJA
TDC;999;SI;SI;NO;0:00:27;6/04/2020 15:06;6/04/2020 15:06;MEDIA ALTA;M;1/01/1993;41;5;F;51;19/05/2004;4;RENTA_ALTA
TDC;981;SI;SI;NO;0:03:19;6/04/2020 10:30;6/04/2020 10:33;MEDIA ALTA;M;1/01/2001;17;3;M;57;18/11/1997;1;RENTA_MEDIA_BAJA
TDC;782;SI;SI;NO;0:00:34;6/04/2020 17:00;6/04/2020 17:01;MEDIA BAJA;H;1/01/2000;29;3;M;39;9/01/2020;2;RENTA_MEDIA_ALTA
TDC;331;SI;SI;NO;0:02:46;4/05/2020 11:42;4/05/2020 11:45;SIN PROPENSIÓN;H;1/01/1998;44;30;F;29;9/06/2015;2;RENTA_ALTA
TDC;558;SI;SI;NO;0:00:56;20/03/2020 14:47;20/03/2020 14:48;MUY ALTA;-1;1/01/2020;35;0;F;34;13/06/2012;3;RENTA_MEDIA_BAJA
TDC;833;SI;SI;NO;0:00:52;20/03/2020 14:47;20/03/2020 14:48;MUY ALTA;M;1/01/1967;35;5;M;38;14/11/2012;3;RENTA_MEDIA_ALTA
TDC;667;SI;SI;NO;0:00:27;5/06/2020 10:38;5/06/2020 10:39;MEDIA BAJA;M;1/01/1998;23;42;F;55;12/07/1993;3;RENTA_ALTA
TDC;229;SI;SI;SI;0:19:07;5/06/2020 10:39;5/06/2020 10:58;MUY ALTA;M;1/01/1974;44;18;M;35;27/08/2007;4;RENTA_MEDIA_ALTA
TDC;552;SI;SI;NO;0:00:40;11/05/2020 12:10;11/05/2020 12:10;MEDIA ALTA;H;1/01/1964;39;78;M;48;19/03/2003;3;RENTA_MEDIA_ALTA
TDC;871;SI;SI;SI;0:14:25;11/05/2020 9:55;11/05/2020 10:10;ALTA;M;1/01/1997;40;54;M;52;29/04/2004;3;RENTA_ALTA
TDC;554;SI;SI;NO;0:05:53;11/05/2020 9:44;11/05/2020 9:49;MUY ALTA;H;1/01/1983;47;30;F;57;15/03/1993;4;RENTA_MEDIA_ALTA
TDC;644;SI;SI;NO;0:04:26;8/05/2020 16:36;8/05/2020 16:40;MEDIA ALTA;H;1/01/1992;35;30;F;39;21/08/2013;1;RENTA_MEDIA_BAJA
TDC;444;SI;SI;SI;0:06:17;11/05/2020 14:21;11/05/2020 14:27;MEDIA ALTA;M;1/01/1999;33;42;M;44;28/09/2015;2;RENTA_MUY_ALTA
TDC;555;SI;SI;NO;0:07:28;11/05/2020 13:37;11/05/2020 13:44;ALTA;H;1/01/1999;42;18;M;36;29/11/2007;2;RENTA_MEDIA_ALTA
TDC;551;SI;SI;NO;0:02:24;12/05/2020 9:30;12/05/2020 9:33;MEDIA BAJA;M;1/01/1961;28;30;F;57;20/11/2004;2;RENTA_MEDIA_ALTA
TDC;222;SI;SI;NO;0:00:39;23/03/2020 15:44;23/03/2020 15:45;MUY ALTA;M;1/01/1967;35;5;F;56;6/11/2019;1;RENTA_MEDIA_BAJA
TDC;551;SI;SI;SI;0:12:51;24/03/2020 9:20;24/03/2020 9:32;MUY ALTA;M;1/01/1994;38;42;F;28;0001-01-01;2;RENTA_MEDIA_ALTA
TDC;554;SI;SI;NO;0:05:56;24/03/2020 9:20;24/03/2020 9:26;MUY ALTA;H;1/01/1993;35;54;F;27;14/07/2012;4;RENTA_MEDIA_ALTA
TDC;554;SI;SI;NO;0:00:20;24/03/2020 9:40;24/03/2020 9:40;ALTA;H;1/01/1994;45;42;F;35;13/06/2008;2;RENTA_ALTA
TDC;868;SI;SI;NO;0:01:23;30/03/2020 16:42;30/03/2020 16:44;MEDIA BAJA;M;1/01/1977;27;30;F;29;23/03/2011;3;RENTA_MEDIA_ALTA
TDC;558;SI;SI;NO;0:01:05;18/03/2020 9:53;18/03/2020 9:54;ALTA;M;1/01/1992;24;18;M;32;25/04/2005;4;RENTA_MEDIA_ALTA
TDC;222;SI;SI;NO;0:00:10;31/03/2020 9:05;31/03/2020 9:05;ALTA;M;1/01/1985;38;152;M;37;28/04/2006;2;RENTA_MUY_ALTA
TDC;222;SI;SI;NO;0:00:24;31/03/2020 11:22;31/03/2020 11:22;ALTA;M;1/01/1995;27;3;F;34;17/12/2012;4;RENTA_MUY_ALTA
TDC;983;SI;SI;SI;0:02:24;30/03/2020 15:57;30/03/2020 16:00;MUY ALTA;M;1/01/1997;43;66;F;55;21/08/2019;2;RENTA_MEDIA_ALTA
TDC;664;SI;SI;NO;0:01:35;30/03/2020 16:08;30/03/2020 16:10;MUY ALTA;M;1/01/1999;26;42;M;35;7/09/2004;3;RENTA_MUY_ALTA
TDC;656;SI;SI;NO;0:02:28;30/03/2020 15:28;30/03/2020 15:31;MUY ALTA;-1;1/01/2020;22;0;M;36;7/11/2013;3;RENTA_MEDIA_BAJA
TDC;982;SI;SI;NO;0:01:51;30/03/2020 15:29;30/03/2020 15:31;MUY ALTA;H;1/01/1998;56;42;M;31;9/10/2008;3;RENTA_MEDIA_ALTA
TDC;777;SI;SI;NO;0:03:26;2/04/2020 15:14;2/04/2020 15:18;ALTA;M;1/01/1964;40;152;F;38;31/05/2009;4;RENTA_MEDIA_ALTA
TDC;754;SI;SI;NO;0:01:39;2/04/2020 15:14;2/04/2020 15:16;ALTA;M;1/01/2000;46;18;M;51;18/04/1997;4;RENTA_MUY_ALTA
TDC;624;SI;SI;NO;0:02:13;3/04/2020 10:07;3/04/2020 10:09;SIN PROPENSIÓN;M;1/01/1997;36;44;F;36;13/03/2018;3;RENTA_MUY_ALTA
TDC;833;SI;SI;NO;0:00:41;28/05/2020 13:43;28/05/2020 13:43;MUY ALTA;H;1/01/1999;29;42;F;52;21/07/2017;2;RENTA_MEDIA_BAJA
TDC;331;SI;SI;NO;0:02:42;28/05/2020 15:10;28/05/2020 15:12;MUY ALTA;M;1/01/1997;39;30;F;28;30/01/2013;2;RENTA_BAJA
TDC;553;SI;SI;NO;0:01:33;2/04/2020 14:39;2/04/2020 14:40;MUY ALTA;M;1/01/1998;40;18;F;39;1/03/2018;3;RENTA_MEDIA_ALTA
TDC;612;SI;SI;NO;0:00:53;28/05/2020 13:27;28/05/2020 13:28;SIN PROPENSIÓN;M;1/01/1963;35;78;M;42;14/12/2017;1;RENTA_MEDIA_ALTA
TDC;428;SI;SI;NO;0:02:15;28/05/2020 14:32;28/05/2020 14:34;MEDIA ALTA;M;1/01/1993;32;91;M;45;23/08/1999;2;RENTA_MEDIA_ALTA
TDC;631;SI;SI;NO;0:02:01;2/04/2020 14:24;2/04/2020 14:26;MUY ALTA;M;1/01/1993;43;54;F;57;30/07/2019;3;RENTA_MEDIA_BAJA
TDC;222;SI;SI;SI;0:10:30;2/04/2020 14:36;2/04/2020 14:46;MEDIA ALTA;M;1/01/1985;41;30;M;42;12/11/2009;3;RENTA_MEDIA_BAJA
TDC;552;SI;SI;NO;0:01:20;29/05/2020 9:19;29/05/2020 9:21;MEDIA ALTA;M;1/01/2020;23;0;M;44;15/06/2000;2;RENTA_ALTA
TDC;331;SI;SI;NO;0:02:36;29/05/2020 9:20;29/05/2020 9:23;ALTA;H;1/01/2001;50;5;F;59;7/08/2015;3;RENTA_MEDIA_BAJA
TDC;646;SI;SI;NO;0:00:50;28/05/2020 15:17;28/05/2020 15:18;SIN PROPENSIÓN;H;1/01/1997;40;30;F;55;14/11/2019;2;RENTA_MUY_ALTA
TDC;452;SI;SI;NO;0:01:15;28/05/2020 14:13;28/05/2020 14:14;MEDIA BAJA;M;1/01/1998;39;42;M;43;29/04/2005;2;RENTA_MUY_ALTA
TDC;614;SI;SI;NO;0:00:30;2/04/2020 14:13;2/04/2020 14:13;ALTA;M;1/01/1993;41;5;M;55;14/11/2016;1;RENTA_MEDIA_BAJA
TDC;777;SI;SI;NO;0:01:05;1/06/2020 16:08;1/06/2020 16:09;MEDIA ALTA;M;1/01/1965;41;30;F;37;1/03/1999;2;RENTA_MEDIA_ALTA
TDC;551;SI;SI;NO;0:01:00;1/06/2020 16:51;1/06/2020 16:52;ALTA;M;1/01/1963;35;78;M;59;5/04/2010;2;RENTA_ALTA
TDC;222;SI;SI;NO;0:00:20;1/06/2020 15:35;1/06/2020 15:36;MEDIA ALTA;M;1/01/1967;34;5;M;48;24/02/2005;3;RENTA_ALTA
TDC;618;SI;SI;NO;0:00:48;2/06/2020 10:15;2/06/2020 10:16;MUY ALTA;H;1/01/1984;26;3;M;54;14/05/2018;2;RENTA_MEDIA_BAJA
TDC;427;SI;SI;NO;0:01:29;3/04/2020 15:35;3/04/2020 15:37;MUY ALTA;M;1/01/1979;34;18;F;26;28/11/2012;2;RENTA_MEDIA_ALTA
TDC;777;SI;SI;NO;0:00:37;1/06/2020 16:24;1/06/2020 16:24;MEDIA ALTA;M;1/01/1980;35;91;M;34;6/08/2010;3;RENTA_MUY_ALTA
TDC;551;SI;SI;NO;0:00:45;1/06/2020 14:51;1/06/2020 14:52;MUY ALTA;M;1/01/1995;41;30;F;48;11/12/2017;3;RENTA_MEDIA_BAJA
TDC;868;SI;SI;NO;0:00:41;1/06/2020 16:33;1/06/2020 16:34;ALTA;M;1/01/1967;35;5;M;31;6/05/2013;2;RENTA_MEDIA_ALTA
TDC;452;SI;SI;NO;0:01:08;20/03/2020 11:50;20/03/2020 11:51;ALTA;M;1/01/1972;52;160;M;46;9/06/2006;3;RENTA_MUY_ALTA
TDC;729;SI;SI;NO;0:00:31;23/03/2020 12:04;23/03/2020 12:05;ALTA;-1;1/01/2020;21;0;M;33;28/03/2014;2;RENTA_MEDIA_BAJA
TDC;644;SI;SI;NO;0:00:40;23/03/2020 14:49;23/03/2020 14:50;SIN PROPENSIÓN;H;1/01/1994;28;66;M;25;9/11/2016;3;RENTA_BAJA
